CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15605802,Perez,841.0,France,Female,63,2.0,173710.16,1,1,0,186213.45,1
15605803,Campbell,651.0,Germany,Female,62,6.0,134038.25,2,1,1,192866.5,0
15605804,Thomas,719.0,Spain,Male,57,9.0,74143.5,1,1,0,47532.7,1
15605805,Davis,598.0,France,Female,69,7.0,0.0,1,1,0,198077.5,0
15605806,Perez,716.0,France,Male,57,0.0,67696.49,1,0,0,162289.45,0
15605807,Roberts,510.0,Germany,Male,37,0.0,0.0,2,0,1,98461.77,0
15605808,Harris,606.0,France,Female,50,10.0,110505.83,2,1,1,126158.8,0
15605809,Jackson,534.0,Spain,Male,46,9.0,0.0,2,1,0,124501.16,0
15605810,King,592.0,France,Female,44,8.0,108788.43,1,0,0,177825.85,0
15605811,Allen,770.0,Germany,Female,44,5.0,150550.12,1,1,1,79443.65,0
15605812,Anderson,591.0,France,Male,49,10.0,0.0,1,1,1,169480.81,0
15605813,Carter,719.0,France,Female,47,5.0,52909.32,2,1,0,157347.15,0
15605814,Robinson,796.0,Spain,Male,59,6.0,109692.09,1,1,1,29495.53,0
15605815,Williams,647.0,France,Male,46,2.0,51515.26,2,1,0,95928.16,0
15605816,Lee,745.0,Spain,Male,60,3.0,62069.76,2,0,1,166440.67,0
15605817,Campbell,701.0,France,Female,66,1.0,0.0,1,1,1,193951.94,0
15605818,Martin,661.0,France,Female,60,5.0,0.0,2,1,1,16586.97,0
15605819,Lewis,722.0,France,Male,55,4.0,0.0,1,1,0,195121.52,0
15605820,Walker,827.0,Spain,Male,61,7.0,56623.19,1,1,0,174975.57,0
15605821,Scott,589.0,Germany,Female,44,10.0,260000.0,1,1,1,136675.7,1
15605822,Baker,558.0,France,Female,38,9.0,0.0,2,0,1,74559.78,0
15605823,Davis,552.0,Germany,Male,62,6.0,109614.86,2,0,1,178059.9,0
15605824,Sanchez,745.0,Germany,Male,56,8.0,0.0,1,1,1,54196.27,0
15605825,Clark,758.0,France,Male,76,4.0,58516.7,2,0,0,21692.77,0
15605826,Davis,598.0,France,Male,66,6.0,0.0,1,1,0,1121.89,0
15605827,King,445.0,France,Male,50,1.0,0.0,1,1,1,81377.01,0
15605828,Garcia,585.0,France,Female,51,1.0,0.0,1,1,0,120914.29,0
15605829,Thompson,703.0,Germany,Female,55,0.0,66491.83,1,1,0,44247.63,1
15605830,Taylor,644.0,Spain,Male,52,3.0,0.0,2,1,1,10100.42,0
15605831,Davis,667.0,France,Female,55,6.0,63726.65,2,1,0,5790.7,0
15605832,Adams,600.0,Spain,Male,48,5.0,144989.57,1,0,1,145587.94,0
15605833,Gonzalez,747.0,France,Female,63,10.0,102135.56,2,1,1,77239.03,0
15605834,Gonzalez,683.0,Germany,Male,59,0.0,84421.24,1,0,0,126990.3,1
15605835,Nelson,706.0,Spain,Male,53,4.0,0.0,2,0,1,63733.22,0
15605836,Baker,665.0,France,Male,43,4.0,0.0,2,1,0,30584.13,0
15605837,Johnson,700.0,Spain,Male,53,2.0,0.0,2,1,0,17090.88,1
15605838,Wilson,694.0,France,Female,57,5.0,175243.05,2,1,0,219.31,0
15605839,Scott,561.0,Germany,Female,52,4.0,0.0,1,0,0,90753.75,0
15605840,Hill,686.0,France,Male,50,2.0,96007.73,2,0,1,21152.04,1
15605841,Roberts,726.0,Germany,Male,35,5.0,63234.31,2,1,1,190408.07,0
15605842,Ramirez,761.0,Germany,Female,89,2.0,29235.57,2,1,0,74740.04,0
15605843,Smith,690.0,Spain,Female,45,8.0,117689.16,2,1,1,177190.58,0
15605844,Baker,557.0,Spain,Female,58,4.0,145113.79,2,1,1,16110.3,1
15605845,Rodriguez,572.0,Spain,Female,44,4.0,0.0,1,1,1,23213.63,0
15605846,Miller,608.0,France,Female,57,1.0,255404.46,2,1,1,99288.4,0
15605847,King,668.0,Germany,Male,58,10.0,0.0,2,1,0,161584.54,0
15605848,Walker,638.0,France,Female,50,1.0,0.0,1,1,0,148908.66,0
15605849,Williams,542.0,Germany,Male,52,7.0,152172.62,1,1,0,45478.27,1
15605850,Rodriguez,542.0,Spain,Female,47,7.0,156484.6,1,0,0,78886.29,0
15605851,Robinson,449.0,France,Female,89,1.0,0.0,1,1,1,119441.08,0
15605852,Gonzalez,351.0,France,Male,64,1.0,54921.13,2,1,0,60487.28,1
15605853,Wright,637.0,France,Male,55,1.0,65220.16,2,0,0,32256.39,0
15605854,Lee,850.0,France,Male,48,10.0,42651.52,2,1,1,88926.46,0
15605855,Robinson,822.0,Spain,Female,63,6.0,217044.9,1,1,1,93589.69,0
15605856,White,556.0,France,Male,63,1.0,59036.07,1,1,1,44085.67,0
15605857,Jackson,664.0,Germany,Female,44,8.0,51899.24,1,1,1,74011.08,0
15605858,Moore,509.0,France,Male,39,10.0,0.0,1,1,0,33181.09,0
15605859,Wright,524.0,France,Male,48,5.0,94165.51,2,1,0,103017.57,0
15605860,Sanchez,535.0,France,Male,47,6.0,120548.67,2,1,0,163415.5,0
15605861,Robinson,628.0,France,Female,40,8.0,84236.24,1,1,1,46137.34,0
15605862,Lewis,632.0,Spain,Male,45,4.0,65794.32,1,0,0,182929.91,0
15605863,Hernandez,674.0,France,Female,43,0.0,74751.01,1,1,1,23892.67,0
15605864,Rivera,714.0,Spain,Female,70,8.0,0.0,2,1,1,192499.56,0
15605865,Lewis,618.0,Spain,Female,57,3.0,167227.77,1,1,1,191990.45,0
15605866,Scott,653.0,France,Male,59,7.0,0.0,2,1,0,111871.88,0
15605867,Hall,545.0,France,Male,64,0.0,0.0,2,1,1,135754.05,0
15605868,Campbell,521.0,France,Male,43,3.0,81294.28,2,0,0,156482.58,0
15605869,King,506.0,France,Male,59,3.0,0.0,2,1,0,39369.47,0
15605870,Flores,712.0,Germany,Female,49,3.0,187088.93,2,1,0,66373.74,1
15605871,White,618.0,France,Male,70,6.0,0.0,2,1,0,,0
15605872,Torres,470.0,France,Female,67,4.0,0.0,2,1,0,60590.65,0
15605873,Taylor,644.0,Spain,Male,73,10.0,34400.5,1,1,1,59285.44,0
15605874,Scott,530.0,France,Male,44,7.0,0.0,1,0,0,133380.3,0
15605875,Jones,809.0,Germany,Female,52,5.0,178811.26,3,1,1,76336.05,1
15605876,Rivera,594.0,Germany,Male,47,2.0,0.0,1,0,1,58966.51,0
15605877,Gonzalez,715.0,Germany,Male,46,4.0,80987.92,1,1,0,145795.27,0
15605878,Allen,755.0,Spain,Female,48,3.0,154618.03,1,0,1,161336.87,0
15605879,Smith,558.0,France,Male,62,7.0,181064.21,1,1,1,27649.21,0
15605880,Davis,657.0,France,Female,47,10.0,0.0,1,1,0,95416.61,1
15605881,Roberts,703.0,Germany,Male,45,7.0,161637.17,2,1,0,60731.53,0
15605882,Adams,661.0,France,Male,46,10.0,0.0,2,1,1,116346.6,0
15605883,Lopez,685.0,France,Male,40,1.0,130284.57,1,0,0,86598.69,0
15605884,Miller,522.0,Spain,Female,47,0.0,0.0,1,1,1,116361.37,0
15605885,Green,703.0,Germany,Male,68,7.0,0.0,2,1,1,156672.24,0
15605886,Roberts,603.0,Spain,Male,82,10.0,0.0,2,0,0,81914.17,1
15605887,Rodriguez,684.0,France,Male,50,5.0,0.0,1,1,1,99644.8,0
15605888,King,738.0,Germany,Female,69,4.0,59463.4,2,1,0,61418.7,0
15605889,Anderson,714.0,France,Male,76,5.0,177068.07,1,1,1,17898.36,0
15605890,Nguyen,683.0,Germany,Female,67,1.0,0.0,2,1,1,47935.55,0
15605891,Lee,712.0,France,Male,37,10.0,0.0,3,1,0,46410.55,0
15605892,Miller,716.0,Germany,Male,49,0.0,0.0,1,0,0,97763.64,0
15605893,Taylor,794.0,Germany,Male,72,8.0,44336.01,2,1,0,132407.75,1
15605894,Clark,647.0,France,Male,63,4.0,0.0,1,0,0,82211.29,0
15605895,Flores,666.0,Germany,Male,66,8.0,0.0,1,1,0,90567.18,0
15605896,Johnson,739.0,France,Male,54,8.0,89901.53,1,1,0,107012.72,0
15605897,Mitchell,603.0,France,Female,58,9.0,76204.72,2,0,0,59442.84,0
15605898,Allen,522.0,France,Male,51,8.0,0.0,1,0,1,160765.18,0
15605899,Baker,697.0,Spain,Male,68,7.0,144833.11,1,1,1,94497.97,0
15605900,Campbell,630.0,France,Male,51,5.0,42810.62,1,1,0,91643.48,1
15605901,Davis,534.0,Spain,Male,56,0.0,85212.46,1,1,1,110577.16,0
15605902,Jones,698.0,Germany,Male,48,9.0,0.0,2,0,0,73093.78,0
15605903,Hill,787.0,Germany,Male,45,4.0,198044.54,1,1,1,19938.63,0
15605904,Martinez,494.0,France,Male,70,4.0,153720.3,2,1,1,87629.61,0
15605905,Davis,748.0,Spain,Male,68,8.0,47990.79,2,1,1,161108.93,0
15605906,White,406.0,France,Male,47,0.0,0.0,2,0,0,197645.49,0
15605907,Rivera,612.0,France,Male,58,1.0,83463.02,1,0,1,165183.93,0
15605908,Flores,827.0,Germany,Male,68,10.0,43293.05,2,0,1,52020.77,0
15605909,Sanchez,618.0,Germany,Male,86,10.0,48802.58,1,1,1,44244.22,1
15605910,Martinez,659.0,France,Male,59,10.0,165112.33,2,0,0,171678.93,0
15605911,Taylor,723.0,France,Male,67,0.0,109594.63,1,0,0,133973.11,1
15605912,Wright,485.0,France,Male,67,4.0,0.0,2,0,1,141646.28,0
15605913,Davis,657.0,France,Female,65,6.0,182102.55,2,1,0,46398.87,1
15605914,Clark,656.0,France,Male,38,3.0,0.0,2,0,1,50820.02,0
15605915,Smith,829.0,France,Male,57,0.0,79600.5,1,1,1,100061.85,0
15605916,Taylor,531.0,France,Female,51,0.0,102185.95,1,0,0,65609.71,0
15605917,Gonzalez,613.0,France,Male,45,8.0,60197.82,1,0,1,74145.53,0
15605918,Wright,561.0,Germany,Male,44,8.0,219608.99,2,1,1,198555.86,0
15605919,Rivera,551.0,Germany,Female,48,6.0,0.0,1,1,1,75444.68,0
15605920,Davis,758.0,Spain,Male,72,1.0,0.0,2,1,0,171810.63,0
15605921,Flores,653.0,France,Female,43,4.0,97499.84,1,1,1,162252.61,1
15605922,Allen,597.0,Germany,Male,65,5.0,260000.0,1,1,0,100323.31,1
15605923,Carter,600.0,France,Male,76,1.0,47448.87,1,1,0,189170.16,0
15605924,Rivera,596.0,Germany,Male,48,2.0,128909.75,2,1,1,78490.31,1
15605925,Garcia,605.0,France,Female,74,4.0,0.0,2,0,0,86058.22,0
15605926,Nguyen,529.0,Germany,Male,69,2.0,106910.04,2,0,1,36758.64,0
15605927,Robinson,625.0,France,Female,51,3.0,149331.95,2,1,1,124992.28,1
15605928,Garcia,616.0,Germany,Female,56,2.0,65614.71,1,1,1,57053.52,1
15605929,Gonzalez,577.0,France,Female,46,2.0,79542.88,1,1,0,88927.26,0
15605930,Campbell,665.0,Germany,Male,53,10.0,65499.22,2,1,0,171375.22,1
15605931,Ramirez,673.0,Spain,Female,92,2.0,167837.08,2,1,1,157534.9,1
15605932,Taylor,597.0,France,Female,55,6.0,0.0,2,1,1,21376.76,0
15605933,Taylor,636.0,Germany,Female,49,9.0,53861.63,2,1,1,150544.07,0
15605934,Adams,850.0,France,Female,39,3.0,0.0,1,1,0,128062.19,0
15605935,Anderson,850.0,Spain,Female,59,3.0,143189.61,1,0,0,149070.4,1
15605936,Davis,549.0,France,Female,45,6.0,0.0,1,1,0,6898.44,0
15605937,Lewis,562.0,Germany,Male,42,1.0,166819.4,2,1,0,117485.71,0
15605938,Roberts,548.0,Germany,Male,59,7.0,86741.5,1,1,0,21628.67,0
15605939,Martinez,751.0,France,Female,46,1.0,72834.37,1,0,1,138798.9,0
15605940,Gonzalez,612.0,Germany,Female,65,8.0,0.0,1,1,0,13835.22,0
15605941,White,673.0,Germany,Female,38,7.0,148578.69,2,1,0,22254.06,1
15605942,Martinez,842.0,Spain,Male,62,4.0,0.0,1,1,1,31785.23,0
15605943,Allen,649.0,France,Male,79,4.0,0.0,1,0,1,119769.13,0
15605944,Gonzalez,718.0,France,Female,60,1.0,121336.25,1,1,0,96469.84,0
15605945,Miller,700.0,France,Male,66,0.0,33483.5,1,1,1,122370.16,0
15605946,Wilson,594.0,France,Female,47,10.0,0.0,2,1,0,74793.51,0
15605947,Campbell,752.0,France,Female,67,0.0,74201.19,1,1,0,131531.24,0
15605948,Campbell,568.0,Germany,Male,60,1.0,148455.26,1,1,0,79740.82,1
15605949,Sanchez,779.0,Spain,Male,56,0.0,60786.04,2,1,1,96673.71,0
15605950,Lee,594.0,Spain,Male,72,5.0,0.0,1,1,1,178736.8,0
15605951,Green,604.0,France,Female,63,8.0,70198.67,2,1,1,59101.32,0
15605952,Martinez,546.0,France,Male,45,2.0,0.0,2,1,1,134141.26,0
15605953,Allen,561.0,Germany,Female,50,9.0,33368.9,1,1,0,32296.62,0
15605954,Wright,609.0,Spain,Female,76,6.0,0.0,1,0,0,154321.82,1
15605955,Scott,417.0,Germany,Male,44,9.0,150586.22,1,1,1,30618.21,0
15605956,Hernandez,628.0,Spain,Male,44,4.0,92265.79,1,1,1,166384.51,0
15605957,Scott,601.0,France,Male,65,6.0,105533.21,2,0,0,8506.23,0
15605958,Walker,726.0,Spain,Male,50,2.0,64205.99,1,1,0,57868.54,0
15605959,Baker,691.0,Spain,Male,79,4.0,144885.15,1,1,0,134538.0,0
15605960,Rodriguez,582.0,France,Male,63,9.0,99800.91,2,1,0,18962.68,0
15605961,Walker,606.0,Spain,Female,51,3.0,91863.91,1,1,1,183503.58,0
15605962,Adams,627.0,France,Female,60,4.0,173183.36,1,0,0,100261.64,0
15605963,Wilson,793.0,France,Female,47,8.0,0.0,1,1,1,84150.0,0
15605964,Nguyen,571.0,France,Female,83,3.0,37276.49,2,1,1,112339.74,0
15605965,Jones,581.0,Spain,Female,57,8.0,109109.84,1,1,1,175952.2,0
15605966,Scott,542.0,Spain,Female,52,3.0,81313.19,1,1,1,50043.37,0
15605967,Walker,508.0,France,Male,49,10.0,0.0,3,1,0,89558.06,0
15605968,Martinez,679.0,Germany,Female,45,7.0,96511.0,2,1,1,32739.49,0
15605969,Brown,669.0,Germany,Female,46,10.0,105188.48,1,1,0,183038.91,0
15605970,Nguyen,773.0,France,Female,48,6.0,132675.6,2,1,0,197787.56,0
15605971,Gonzalez,750.0,France,Male,40,7.0,54375.53,1,0,1,71104.42,0
15605972,Harris,850.0,France,Female,51,7.0,74298.26,2,0,0,133287.25,1
15605973,Brown,643.0,France,Male,53,2.0,102191.78,1,1,1,141371.46,0
15605974,Carter,625.0,Germany,Male,60,0.0,147091.63,1,1,0,70590.86,1
15605975,Ramirez,525.0,Germany,Male,29,10.0,134520.09,1,1,0,180603.57,0
15605976,Campbell,717.0,France,Male,46,6.0,71553.69,1,1,1,99542.26,0
15605977,Rodriguez,661.0,Spain,Male,46,1.0,112830.86,2,0,0,168661.7,0
15605978,Hernandez,713.0,France,Male,54,6.0,70666.77,1,1,0,106489.93,0
15605979,Walker,541.0,France,Male,52,3.0,74183.22,1,1,1,142454.96,0
15605980,Walker,684.0,France,Female,59,3.0,77631.31,3,1,0,72207.2,0
15605981,Flores,670.0,France,Female,38,9.0,0.0,1,1,1,121162.47,1
15605982,Campbell,663.0,France,Female,60,6.0,0.0,1,0,0,187926.15,0
15605983,Adams,584.0,France,Female,54,5.0,0.0,1,1,1,120639.73,0
15605984,Davis,764.0,France,Female,35,6.0,0.0,1,1,1,61344.04,0
15605985,Thomas,847.0,France,Male,51,2.0,0.0,1,0,0,140539.74,0
15605986,Rivera,543.0,Spain,Male,64,8.0,75129.56,1,1,1,152615.23,0
15605987,Ramirez,719.0,France,Male,55,5.0,0.0,2,0,1,175357.52,0
15605988,Baker,374.0,France,Male,52,4.0,54676.84,2,1,0,122583.23,1
15605989,Lewis,714.0,France,Female,47,8.0,196169.78,2,1,0,61847.97,0
15605990,Williams,470.0,Germany,Male,38,6.0,63910.55,2,1,1,119240.19,0
15605991,White,600.0,France,Female,54,3.0,118872.84,1,1,1,67781.72,0
15605992,Adams,524.0,Spain,Male,68,8.0,0.0,2,1,1,99949.04,0
15605993,Allen,629.0,France,Male,76,5.0,52258.8,2,1,1,47935.25,0
15605994,Miller,731.0,France,Male,44,1.0,108100.12,1,0,1,67656.86,0
15605995,Hernandez,472.0,Spain,Male,56,3.0,102012.28,1,1,0,159577.11,0
15605996,Nelson,615.0,Germany,Female,56,7.0,0.0,1,1,1,110916.6,0
15605997,Carter,601.0,Germany,Female,49,4.0,73414.28,1,1,0,126057.53,0
15605998,Nguyen,802.0,France,Male,68,7.0,0.0,1,1,0,140793.1,0
15605999,Jones,691.0,France,Female,57,2.0,110503.55,2,1,0,64860.55,0
15606000,Walker,537.0,Germany,Male,41,10.0,60626.6,2,1,0,46967.88,0
15606001,Adams,605.0,France,Male,52,7.0,0.0,2,1,1,30219.08,0
15606002,Allen,799.0,Spain,Male,65,2.0,0.0,2,1,0,33284.19,0
15606003,Robinson,719.0,Germany,Male,42,3.0,30258.81,4,0,1,44265.69,1
15606004,White,562.0,France,Female,54,3.0,80751.41,1,0,0,49905.62,0
15606005,Gonzalez,624.0,Spain,Female,55,5.0,232889.42,2,1,1,150517.17,0
15606006,Anderson,627.0,France,Male,57,3.0,104912.51,2,1,1,55205.57,0
15606007,Nguyen,598.0,France,Female,63,8.0,64460.79,1,1,1,181261.92,0
15606008,Brown,486.0,Germany,Female,48,2.0,0.0,1,1,1,76255.27,0
15606009,Jones,585.0,France,Male,79,1.0,34435.13,2,1,0,112267.38,0
15606010,Martin,783.0,France,Male,58,0.0,100810.53,1,1,1,53899.25,0
15606011,Hill,613.0,Spain,Male,86,7.0,0.0,1,1,0,101061.26,1
15606012,Allen,640.0,France,Male,50,9.0,0.0,2,0,0,9311.37,0
15606013,Robinson,663.0,France,Male,61,3.0,0.0,1,0,0,24181.98,0
15606014,Clark,850.0,France,Male,31,8.0,73593.48,1,0,1,79784.46,0
15606015,Garcia,651.0,France,Male,81,5.0,27579.16,1,0,1,127416.05,0
15606016,Taylor,755.0,France,Female,59,3.0,67611.47,1,1,1,180022.27,0
15606017,Brown,593.0,Germany,Male,50,7.0,94326.58,1,1,0,155434.24,1
15606018,Nguyen,625.0,France,Female,40,0.0,147444.0,2,1,1,152818.81,0
15606019,Nguyen,651.0,Germany,Male,59,10.0,260000.0,2,1,1,117192.24,0
15606020,Gonzalez,576.0,France,Male,48,10.0,61787.07,1,1,0,84656.46,0
15606021,Anderson,630.0,France,Female,67,9.0,112148.02,2,0,0,184630.81,0
15606022,Thomas,735.0,Germany,Male,79,9.0,0.0,1,1,1,7610.08,0
15606023,Hall,573.0,Germany,Female,57,9.0,0.0,1,1,1,6630.13,0
15606024,Harris,650.0,France,Male,65,4.0,0.0,2,1,1,172370.52,0
15606025,Hill,718.0,France,Male,51,0.0,83167.24,1,1,0,176270.32,0
15606026,Thompson,571.0,Germany,Female,34,6.0,206964.03,2,1,0,48265.91,1
15606027,Wright,755.0,France,Female,60,4.0,78098.77,1,1,0,96286.62,1
15606028,Clark,657.0,France,Female,64,8.0,0.0,2,1,1,58529.14,0
15606029,Wilson,634.0,Spain,Female,51,8.0,0.0,1,1,0,84902.13,0
15606030,Baker,457.0,Germany,Male,39,9.0,0.0,1,1,0,106468.19,0
15606031,Scott,614.0,Spain,Female,48,8.0,75660.6,2,1,1,164139.28,0
15606032,Hill,686.0,France,Female,59,9.0,143904.64,2,1,1,9822.16,0
15606033,Mitchell,818.0,Germany,Female,51,4.0,0.0,1,1,1,138663.06,0
15606034,Gonzalez,705.0,France,Male,52,7.0,112891.99,1,1,1,16759.87,0
15606035,Jones,758.0,Germany,Female,76,3.0,0.0,2,0,1,199819.26,0
15606036,Robinson,534.0,France,Female,59,6.0,0.0,2,1,1,99059.31,0
15606037,Taylor,638.0,Spain,Male,84,6.0,0.0,1,1,0,112653.86,0
15606038,Perez,767.0,Spain,Male,41,0.0,0.0,1,0,0,125819.43,0
15606039,Lopez,565.0,France,Female,39,8.0,49364.08,1,1,0,184176.71,0
15606040,Martin,743.0,Spain,Female,63,7.0,62296.49,1,1,1,33065.56,0
15606041,Martin,720.0,Germany,Male,69,7.0,92653.23,1,1,0,99598.38,0
15606042,Moore,676.0,France,Female,62,2.0,0.0,2,1,0,84097.31,0
15606043,Nguyen,618.0,France,Male,90,2.0,98240.78,2,0,0,172490.78,0
15606044,Robinson,555.0,France,Male,76,0.0,112491.27,2,0,0,90212.83,0
15606045,White,820.0,Spain,Female,71,0.0,0.0,2,0,1,110737.11,0
15606046,Garcia,711.0,Spain,Male,47,7.0,77474.58,1,0,1,116464.61,0
15606047,Lewis,683.0,France,Male,46,9.0,0.0,1,1,1,36386.13,0
15606048,Rodriguez,610.0,France,Female,72,4.0,0.0,2,1,1,182496.08,0
15606049,Thomas,654.0,Spain,Male,52,4.0,54902.9,1,1,1,91327.93,0
15606050,Lee,666.0,France,Male,67,4.0,61119.98,2,0,0,93872.95,0
15606051,Davis,688.0,France,Male,52,9.0,84190.15,1,1,1,184025.75,0
15606052,Martin,720.0,France,Male,38,9.0,124987.66,1,1,1,35893.66,0
15606053,Wilson,575.0,Spain,Male,73,9.0,229829.11,1,1,1,89609.69,1
15606054,Nelson,509.0,Germany,Male,63,0.0,54683.62,2,1,1,58743.3,0
15606055,Nelson,658.0,Spain,Female,48,10.0,0.0,1,1,1,178836.13,0
15606056,Smith,482.0,France,Female,35,0.0,56460.15,1,0,1,72524.35,0
15606057,Walker,619.0,Germany,Female,83,3.0,88355.42,2,1,1,142366.75,1
15606058,Allen,601.0,France,Male,67,3.0,75108.44,2,1,1,75592.6,0
15606059,Jackson,697.0,Germany,Male,64,7.0,107338.05,1,1,1,171473.64,1
15606060,White,840.0,France,Female,68,2.0,36512.16,1,1,1,121554.27,0
15606061,Flores,463.0,Germany,Female,42,6.0,0.0,1,1,1,5422.23,0
15606062,Jackson,850.0,Germany,Female,76,9.0,93792.61,2,1,0,105633.51,0
15606063,Brown,628.0,Germany,Male,26,1.0,0.0,1,1,1,24486.18,0
15606064,Jackson,683.0,France,Female,46,9.0,0.0,1,0,1,88116.82,0
15606065,Gonzalez,514.0,Germany,Male,48,4.0,95912.98,1,1,0,56286.91,0
15606066,Martin,746.0,Spain,Male,47,6.0,0.0,1,1,1,194510.44,0
15606067,Lopez,654.0,France,Female,54,4.0,162503.0,2,0,0,177067.32,0
15606068,Davis,644.0,France,Male,66,2.0,81298.75,1,1,0,38893.85,1
15606069,Roberts,464.0,Spain,Male,42,2.0,70669.03,1,0,1,151509.01,0
15606070,Miller,657.0,Germany,Male,39,0.0,97763.63,2,0,0,28582.21,0
15606071,Scott,731.0,Germany,Female,69,4.0,0.0,1,1,1,128761.07,0
15606072,Scott,627.0,France,Female,50,1.0,0.0,2,1,0,83387.31,0
15606073,Walker,763.0,Spain,Male,47,4.0,0.0,1,1,1,100458.58,0
15606074,Rivera,759.0,France,Female,79,5.0,137542.8,2,1,0,177369.32,1
15606075,Smith,588.0,France,Male,67,8.0,106698.34,2,0,1,89646.49,0
15606076,Thomas,803.0,Germany,Female,46,8.0,0.0,1,1,0,40945.57,0
15606077,Martinez,654.0,Spain,Female,34,9.0,63802.06,1,0,0,102582.54,0
15606078,Lewis,655.0,Germany,Female,57,0.0,99406.04,2,1,0,118780.27,0
15606079,Young,660.0,Spain,Female,46,7.0,108525.12,2,1,1,43692.09,0
15606080,Hall,657.0,France,Male,66,3.0,80771.54,2,1,1,27799.7,0
15606081,Jackson,398.0,Spain,Male,68,8.0,58313.82,4,0,1,145853.94,1
15606082,Lopez,632.0,France,Female,53,9.0,0.0,2,0,1,61723.96,0
15606083,Campbell,519.0,Germany,Female,48,1.0,73618.1,1,0,1,130608.31,0
15606084,King,806.0,Germany,Female,54,5.0,90444.94,2,1,0,61251.99,1
15606085,Hill,802.0,Germany,Female,52,6.0,0.0,1,1,1,42760.17,0
15606086,Thompson,732.0,Germany,Male,61,3.0,55496.02,1,1,0,21386.48,1
15606087,Thompson,627.0,Spain,Male,54,2.0,73468.67,2,0,0,187813.83,0
15606088,Martin,553.0,France,Male,61,1.0,74304.14,2,0,1,141549.16,1
15606089,Nguyen,587.0,Germany,Female,53,4.0,0.0,1,0,0,18928.04,1
15606090,Hernandez,836.0,France,Female,46,7.0,110607.21,2,0,1,18780.87,0
15606091,Carter,584.0,Germany,Female,57,7.0,103217.17,1,0,1,30629.2,0
15606092,Rodriguez,424.0,France,Female,48,8.0,0.0,2,0,0,98638.64,1
15606093,White,749.0,Germany,Male,74,10.0,0.0,2,1,1,90193.85,0
15606094,Thomas,794.0,Spain,Male,60,6.0,0.0,1,1,1,137944.2,0
15606095,Allen,809.0,Germany,Male,47,3.0,106473.17,1,1,0,126709.04,0
15606096,Wright,750.0,France,Male,61,3.0,49018.67,2,1,1,163962.97,1
15606097,Rivera,765.0,Spain,Female,61,6.0,0.0,2,0,1,65942.32,0
15606098,Flores,655.0,Germany,Female,58,4.0,260000.0,2,1,1,173491.44,0
15606099,Gonzalez,451.0,France,Female,48,1.0,0.0,2,1,1,126701.74,0
15606100,Hernandez,653.0,France,Male,67,4.0,110772.3,2,1,1,44962.78,1
15606101,Hall,710.0,France,Female,67,7.0,246890.67,1,1,0,186051.9,1
15606102,Harris,637.0,Spain,Female,46,1.0,51451.54,2,1,1,165689.24,0
15606103,Jones,633.0,Spain,Male,42,2.0,182533.46,1,0,1,14017.39,0
15606104,Adams,557.0,Spain,Female,49,3.0,0.0,2,0,0,129359.65,0
15606105,Allen,554.0,France,Female,63,5.0,79301.03,2,0,1,102107.22,0
15606106,Johnson,826.0,France,Male,49,8.0,0.0,4,1,0,181134.27,1
15606107,Flores,830.0,Germany,Female,61,3.0,0.0,2,1,0,75814.52,1
15606108,Walker,650.0,Spain,Male,67,1.0,0.0,3,1,1,65237.89,0
15606109,Walker,677.0,France,Male,40,0.0,0.0,2,1,0,1414.44,0
15606110,Baker,556.0,France,Male,66,6.0,121991.52,2,1,1,50345.42,0
15606111,Harris,712.0,France,Male,53,8.0,0.0,1,1,1,141306.16,0
15606112,White,819.0,Germany,Female,85,0.0,0.0,1,1,1,71126.86,1
15606113,Walker,503.0,Spain,Male,53,6.0,0.0,2,1,0,199501.91,0
15606114,Martinez,695.0,Spain,Female,48,9.0,0.0,1,0,0,192218.79,0
15606115,Davis,702.0,Spain,Female,59,8.0,0.0,1,1,1,143707.36,0
15606116,Nelson,701.0,Germany,Female,60,10.0,0.0,1,0,1,101757.84,0
15606117,Hernandez,808.0,France,Male,90,10.0,37665.03,2,0,0,86523.5,0
15606118,Sanchez,845.0,France,Male,51,8.0,0.0,1,0,0,87650.79,0
15606119,Wilson,628.0,France,Male,53,4.0,75910.86,1,1,0,149899.63,0
15606120,Lopez,715.0,Germany,Male,49,7.0,98051.28,2,1,0,73252.74,1
15606121,Robinson,658.0,Spain,Male,57,8.0,133260.41,1,1,1,197674.23,0
15606122,Green,589.0,Spain,Female,53,8.0,0.0,1,1,1,125875.79,0
15606123,Thompson,676.0,Germany,Female,53,3.0,0.0,1,0,1,142316.17,0
15606124,Miller,714.0,France,Male,78,4.0,116142.91,2,1,0,178655.39,0
15606125,Gonzalez,671.0,France,Male,49,4.0,69041.13,2,1,0,172383.92,0
15606126,Rodriguez,565.0,Spain,Female,60,8.0,104583.01,1,1,0,126522.03,0
15606127,Hall,605.0,Germany,Female,77,9.0,0.0,2,1,1,63161.66,0
15606128,Thomas,606.0,France,Female,51,10.0,155311.95,2,1,0,146598.22,0
15606129,Jackson,569.0,France,Female,53,9.0,126399.4,2,0,0,98182.47,0
15606130,Brown,680.0,Germany,Female,54,1.0,0.0,1,1,0,12154.34,0
15606131,Thompson,690.0,Spain,Male,43,4.0,147082.87,2,0,1,104625.69,0
